Afghanistan,,
Albania,,
Algeria,,
American_Samoa,,
Andorra,,
Angola,,
Anguilla,,
Antigua_Barbuda,,
Argentina,,
Armenia,,
Aruba,,
Australia,,
Austria,,
Azerbaijan,,
Bahamas,,
Bahrain,,
Bangladesh,,
Barbados,,
Belarus,,
Belgium,,
Belize,,
Benin,,
Bermuda,,
Bolivia,,
Bosnia_Herzegovina,,
Botswana,,
BR_Virgin_Islands,,
British,,
Bulgaria,,
Burkina_Faso,,
Burundi,,
Cambodia,,
Cameroon,,
Canada,,
Cape_Verde,,
Cayman_Islands,,
Central_African_Republic,,
Chad,,
Chile,,
China,,
Colombia,,
Comoros,,
Congo_Brazzaville,,
Congo_Kinshasa,,
Cook_Islands,,
Costa_Rica,,
Croatia,,
Cuba,,
Curacao,,
Cyprus,,
Czech_Republic,,
Denmark,,
Djibouti,,
Dominica,,
Dominican_Republic,,
East_Timor,,
Ecuador,,
Egypt,,
El_Salvador,,
England,,
Equatorial_Guinea,,
Eritrea,,
Estonia,,
Ethiopia,,
Faroe_Islands,,
Fiji,,
Finland,,
France,,
Gabon,,
Gambia,,
Georgia,,
Germany,,
Ghana,,
Greece,,
Grenada,,
Guatemala,,
Guinea,,
Guinea_Bissau,,
Guyana,,
Haiti,,
Honduras,,
Hongkong,,
Hungary,,
Iceland,,
India,,
Indonesia,,
Iran,,
Iraq,,
Ireland,,
Israel,,
Italy,,
Ivory_Coast,,
Jamaica,,
Japan,,
Jordan,,
Kazakhstan,,
Kenya,,
Kuwait,,
Kyrgyzstan,,
Laos,,
Latvia,,
Lebanon,,
Lesotho,,
Liberia,,
Libya,,
Liechtenstein,,
Lithuania,,
Luxembourg,,
Macao,,
Macedonia,,
Madagascar,,
Malawi,,
Malaysia,,
Maldives,,
Mali,,
Malta,,
Mexico,,
Moldova,,
Mongolia,,
Montenegro,,
Montserrat,,
Morocco,,
Mozambique,,
Myanmar,,
Namibia,,
Nepal,,
Netherlands,,
New_Caledonia,,
New_Zealand,,
Nicaragua,,
Niger,,
Nigeria,,
North_Korea,,
Northern,,
Norway,,
Oman,,
Pakistan,,
Palestine,,
Panama,,
Papua,,
Papua_New_Guinea,,
Paraguay,,
Peru,,
Philippines,,
Poland,,
Portugal,,
Puerto_Rico,,
Qatar,,
Romania,,
Russia,,
Rwanda,,
Saint_Lucia,,
Saint_Vincent_Grenadines,,
Samoa,,
San_Marino,,
Sao_Tome_Principe,,
Saudi_Arabia,,
Scotland,,
Senegal,,
Serbia,,
Seychelles,,
Sierra_Leone,,
Singapore,,
Slovakia,,
Slovenia,,
Solomon_Islands,,
Somalia,,
South_Africa,,
South_Korea,,
Spain,,
Sri_Lanka,,
St_Kitts_and_Nevis,,
Sudan,,
Suriname,,
Swaziland,,
Sweden,,
Switzerland,,
Syria,,
Tahiti,,
Taiwan,,
Tajikistan,,
Tanzania,,
Thailand,,
Togo,,
Tonga,,
Trinidad_Tobago,,
Tunisia,,
Turkey,,
Turkmenistan,,
Turks_and_Caicos_Island,,
UAE,,
Uganda,,
Ukraine,,
United,,
Uruguay,,
US_Virgin_Islands,,
US_Virgin_Islandsslands,,
USA,,
Uzbekistan,,
Vanuatu,,
Venezuela,,
Vietnam,,
Wales,,
Yemen,,
Zambia,,
Zimbabwe,,
EINDE,,
Croatia,Macedonia,1
Wales,Belgium,0
Scotland,Serbia,0.5
Serbia,Wales,1
Belgium,Croatia,0.5
Scotland,Macedonia,0.5
Macedonia,Croatia,0
Serbia,Belgium,0
Wales,Scotland,1
Croatia,Wales,1
Macedonia,Serbia,1
Belgium,Scotland,1
Croatia,Serbia,1
Macedonia,Belgium,0
Scotland,Wales,0
Serbia,Scotland,1
Belgium,Macedonia,1
Wales,Croatia,0
Croatia,Scotland,0
Belgium,Serbia,1
Macedonia,Wales,1
Serbia,Croatia,0.5
Scotland,Belgium,0
Macedonia,Scotland,0
Wales,Serbia,0
Croatia,Belgium,0
Wales,Macedonia,1
Serbia,Macedonia,1
Belgium,Wales,0.5
Scotland,Croatia,1
Malta,Armenia,0
Bulgaria,Italy,0.5
Denmark,Czech_Republic,0.5
Bulgaria,Armenia,1
Italy,Malta,1
Czech_Republic,Malta,1
Armenia,Italy,0
Bulgaria,Denmark,0.5
Czech_Republic,Bulgaria,0.5
Italy,Denmark,1
Bulgaria,Malta,1
Czech_Republic,Denmark,0
Armenia,Czech_Republic,0
Denmark,Bulgaria,0.5
Malta,Italy,0
Armenia,Malta,0
Czech_Republic,Italy,0.5
Denmark,Armenia,0
Czech_Republic,Armenia,0
Malta,Denmark,0
Italy,Bulgaria,1
Armenia,Denmark,0
Malta,Bulgaria,0
Italy,Czech_Republic,1
Armenia,Bulgaria,1
Malta,Czech_Republic,0
Denmark,Italy,0.5
Denmark,Malta,1
Bulgaria,Czech_Republic,0
Italy,Armenia,0.5
Kazakhstan,Ireland,0
Germany,Faroe_Islands,1
Austria,Germany,0
Sweden,Kazakhstan,1
Faroe_Islands,Sweden,0
Kazakhstan,Austria,0.5
Ireland,Germany,0
Faroe_Islands,Ireland,0
Austria,Kazakhstan,1
Germany,Sweden,0.5
Kazakhstan,Germany,0
Austria,Faroe_Islands,1
Sweden,Ireland,0.5
Germany,Kazakhstan,1
Ireland,Austria,0.5
Austria,Sweden,1
Ireland,Faroe_Islands,1
Sweden,Faroe_Islands,1
Kazakhstan,Faroe_Islands,1
Germany,Austria,1
Ireland,Sweden,0
Kazakhstan,Sweden,0
Austria,Ireland,1
Faroe_Islands,Germany,0
Faroe_Islands,Kazakhstan,0.5
Germany,Ireland,1
Sweden,Austria,1
Faroe_Islands,Austria,0
Ireland,Kazakhstan,1
Sweden,Germany,0
Estonia,Romania,0
Andorra,Hungary,0
Netherlands,Turkey,1
Romania,Andorra,1
Turkey,Estonia,1
Hungary,Netherlands,0
Turkey,Romania,0
Estonia,Hungary,0
Netherlands,Andorra,1
Andorra,Estonia,0
Romania,Netherlands,0
Hungary,Turkey,1
Andorra,Turkey,0
Hungary,Romania,0.5
Netherlands,Estonia,1
Estonia,Andorra,1
Turkey,Hungary,0.5
Netherlands,Romania,1
Romania,Hungary,1
Turkey,Andorra,1
Estonia,Netherlands,0.5
Romania,Turkey,0
Andorra,Netherlands,0
Hungary,Estonia,1
Andorra,Romania,0
Netherlands,Hungary,1
Estonia,Turkey,0
Hungary,Andorra,1
Romania,Estonia,1
Turkey,Netherlands,0
Albania,Cyprus,1
Slovenia,Switzerland,0
Iceland,Norway,1
Cyprus,Iceland,1
Norway,Slovenia,1
Switzerland,Albania,1
Albania,Iceland,0
Switzerland,Norway,0.5
Slovenia,Cyprus,1
Cyprus,Norway,0
Iceland,Switzerland,0
Albania,Slovenia,1
Slovenia,Iceland,0
Norway,Albania,0
Cyprus,Switzerland,0.5
Albania,Norway,0.5
Iceland,Slovenia,0
Switzerland,Cyprus,1
Norway,Cyprus,1
Slovenia,Albania,1
Switzerland,Iceland,0.5
Norway,Switzerland,0
Cyprus,Slovenia,0
Iceland,Albania,1
Albania,Switzerland,0
Iceland,Cyprus,1
Slovenia,Norway,1
Cyprus,Albania,0.5
Switzerland,Slovenia,1
Norway,Iceland,0.5
Russia,Northern,1
Azerbaijan,Israel,0.5
Luxembourg,Portugal,0
Israel,Russia,0
Ireland,Luxembourg,0.5
Portugal,Azerbaijan,1
Russia,Portugal,1
Luxembourg,Israel,0
Russia,Azerbaijan,1
Israel,Luxembourg,1
Portugal,Northern,0.5
Ireland,Azerbaijan,0.5
Israel,Portugal,0.5
Luxembourg,Azerbaijan,0.5
Azerbaijan,Portugal,0
Ireland,Israel,0
Azerbaijan,Luxembourg,0.5
Portugal,Russia,1
Ireland,Russia,1
Russia,Luxembourg,1
Ireland,Portugal,0
Israel,Azerbaijan,0.5
Russia,Israel,1
Luxembourg,Northern,1
Azerbaijan,Northern,1
Luxembourg,Russia,0
Portugal,Israel,0.5
Azerbaijan,Russia,0.5
Portugal,Luxembourg,1
Israel,Northern,0.5
Liechtenstein,Bosnia_Herzegovina,0
Lithuania,Slovakia,0.5
Latvia,Greece,0
Slovakia,Liechtenstein,1
Greece,Lithuania,1
Liechtenstein,Lithuania,0
Slovakia,Latvia,1
Greece,Bosnia_Herzegovina,0.5
Latvia,Liechtenstein,1
Slovakia,Greece,0
Liechtenstein,Latvia,0.5
Slovakia,Lithuania,0.5
Latvia,Bosnia_Herzegovina,0
Liechtenstein,Slovakia,0.5
Lithuania,Greece,0
Latvia,Lithuania,1
Liechtenstein,Greece,0
Lithuania,Liechtenstein,1
Slovakia,Bosnia_Herzegovina,0
Greece,Latvia,1
Lithuania,Latvia,1
Greece,Slovakia,1
Greece,Liechtenstein,1
Lithuania,Bosnia_Herzegovina,0
Latvia,Slovakia,0.5
Montenegro,Poland,0.5
Moldova,England,0
San_Marino,Montenegro,0
Poland,Moldova,1
England,Ukraine,0.5
Moldova,Ukraine,0.5
England,San_Marino,1
Ukraine,Montenegro,0
San_Marino,Moldova,0
Poland,England,0.5
Montenegro,San_Marino,1
Moldova,Montenegro,0
Poland,Ukraine,0
San_Marino,England,0
Ukraine,Moldova,1
Poland,San_Marino,1
Montenegro,England,0.5
Moldova,Poland,0.5
Montenegro,Ukraine,0
Ukraine,San_Marino,1
Poland,Montenegro,0.5
England,Moldova,1
San_Marino,Poland,0
Ukraine,England,0.5
Moldova,San_Marino,1
Ukraine,Poland,1
England,Montenegro,1
England,Poland,1
Montenegro,Moldova,0
San_Marino,Ukraine,0
Georgia,Belarus,1
Finland,France,0
Georgia,Spain,0
France,Belarus,1
Finland,Georgia,0.5
Belarus,Spain,0
Belarus,Georgia,1
Spain,France,0.5
Spain,Finland,0.5
France,Georgia,1
France,Spain,0
Finland,Belarus,1
Belarus,Finland,0.5
Georgia,France,0.5
Finland,Spain,0
Georgia,Finland,0
Belarus,France,0
Spain,Belarus,1
France,Finland,1
Spain,Georgia,1
Iceland,Croatia,0.5
Portugal,Sweden,1
Ukraine,France,1
Greece,Romania,1
Croatia,Iceland,1
Sweden,Portugal,0
France,Ukraine,1
Romania,Greece,0.5
Uruguay,Bolivia,1
Ecuador,Venezuela,1
Argentina,Chile,1
Peru,Paraguay,1
Bolivia,Colombia,0
Chile,Peru,1
Paraguay,Uruguay,0.5
Venezuela,Argentina,1
Argentina,Bolivia,0.5
Uruguay,Chile,1
Colombia,Venezuela,0.5
Paraguay,Ecuador,1
Colombia,Argentina,0
Ecuador,Peru,1
Chile,Paraguay,1
Venezuela,Bolivia,1
Uruguay,Venezuela,0.5
Bolivia,Chile,0
Argentina,Ecuador,1
Peru,Colombia,0
Bolivia,Paraguay,1
Venezuela,Chile,0
Uruguay,Peru,1
Ecuador,Colombia,1
Colombia,Uruguay,1
Ecuador,Bolivia,1
Argentina,Paraguay,1
Peru,Venezuela,1
Chile,Colombia,0
Uruguay,Ecuador,0.5
Paraguay,Venezuela,0
Peru,Argentina,0.5
Bolivia,Peru,0.5
Colombia,Paraguay,1
Ecuador,Chile,1
Argentina,Uruguay,1
Bolivia,Uruguay,1
Paraguay,Peru,1
Venezuela,Ecuador,0.5
Chile,Argentina,0
